Steps,Policy/Entropy,Policy/Learning Rate,Policy/Extrinsic Value Estimate,Policy/Extrinsic Reward,Environment/Cumulative Reward,Environment/Episode Length,Losses/Value Loss,Losses/Policy Loss
18700,1.3269873,0.00011350508,0.9759379,0.9925373134328358,0.9925373134328358,4.925373134328358,0.0061256685,0.24774213
18800,1.3267183,0.00011250507,0.98036194,1.0,1.0,4.762962962962963,0.00019168486,0.22425656
18900,1.3259298,0.00011150507,0.98153794,0.9928571428571429,0.9928571428571429,4.607142857142857,0.0035300252,0.24856849
19000,1.3260481,0.000110505076,0.981406,1.0,1.0,4.744525547445256,0.0003813353,0.22672589
19100,1.3264215,0.000109505076,0.9799347,0.9849624060150376,0.9849624060150376,4.864661654135339,0.007811596,0.25978914
19200,1.3268578,0.000108505075,0.9741526,0.9850746268656716,0.9850746268656716,4.82089552238806,0.006984532,0.23296839
19300,1.3269453,0.00010750507,0.97927225,0.9923664122137404,0.9923664122137404,5.015267175572519,0.014725885,0.24165313
19400,1.3271846,0.000106505075,0.9827833,0.9928571428571429,0.9928571428571429,4.564285714285714,0.00020690332,0.26033533
19500,1.3274584,0.000105505074,0.98270786,1.0,1.0,4.594405594405594,0.0028814184,0.24939632
19600,1.3275237,0.00010450507,0.97091156,0.9848484848484849,0.9848484848484849,4.78030303030303,0.0058203656,0.25671235
19700,1.3271925,0.000103505074,0.9770515,0.9849624060150376,0.9849624060150376,4.857142857142857,0.012802068,0.22019468
19800,1.3269067,0.000102505066,0.98070836,1.0,1.0,4.517241379310345,0.00041441864,0.2559788
19900,1.3267375,0.00010150507,0.98145354,1.0,1.0,4.813432835820896,0.00015150382,0.24424708
20000,1.3251512,0.00010050507,0.9837725,0.9927536231884058,0.9927536231884058,4.615942028985507,0.003253527,0.27486116
20100,1.3246421,9.950507e-05,0.98216873,0.9928057553956835,0.9928057553956835,4.568345323741007,0.008169911,0.24110447
20200,1.3247479,9.850509e-05,0.980339,1.0,1.0,4.581560283687943,0.00022943139,0.23808374
